ID,Airline,Airline.ID,Source.Airport,Source.Airport.ID,Destination.Airport,Destination.Airport.ID,Codeshare,Stops,Equipment
629,3U,4608,CKG,3393,NNG,3373,,0,319
630,3U,4608,CKG,3393,PEK,3364,,0,321 320 319
631,3U,4608,CKG,3393,PVG,3406,,0,321 320
632,3U,4608,CKG,3393,PZI,6435,,0,319
633,3U,4608,CKG,3393,SWA,4302,,0,320
634,3U,4608,CKG,3393,SYX,4030,,0,321 320
635,3U,4608,CKG,3393,SZX,3374,,0,320
636,3U,4608,CKG,3393,TNA,4108,,0,321
637,3U,4608,CKG,3393,TSA,2275,,0,320
638,3U,4608,CKG,3393,TSN,3368,,0,319
639,3U,4608,CKG,3393,TYN,3369,,0,319
640,3U,4608,CKG,3393,URC,3399,,0,320
641,3U,4608,CKG,3393,WUH,3376,,0,320
642,3U,4608,CKG,3393,XIY,3379,,0,319
643,3U,4608,CKG,3393,XMN,3383,,0,319
644,3U,4608,CKG,3393,XNN,6366,,0,320
645,3U,4608,CKG,3393,YIH,6361,,0,319
646,3U,4608,CKG,3393,ZHA,6357,,0,320
647,3U,4608,CSX,3371,CKG,3393,,0,320 321
648,3U,4608,CSX,3371,CTU,3395,,0,320
649,3U,4608,CSX,3371,FOC,3385,,0,320
650,3U,4608,CSX,3371,KMG,3382,,0,320
651,3U,4608,CSX,3371,SHE,4144,,0,320
652,3U,4608,CSX,3371,WNZ,6392,,0,320
653,3U,4608,CSX,3371,XMN,3383,,0,321
654,3U,4608,CTU,3395,CAN,3370,,0,320 321 330
655,3U,4608,CTU,3395,CGO,3375,,0,321
656,3U,4608,CTU,3395,CSX,3371,,0,320
657,3U,4608,CTU,3395,DSN,6434,,0,319
658,3U,4608,CTU,3395,HAK,4120,,0,321
659,3U,4608,CTU,3395,HDG,8407,,0,319
660,3U,4608,CTU,3395,HET,6345,,0,319
661,3U,4608,CTU,3395,HFE,3389,,0,321
662,3U,4608,CTU,3395,HGH,3386,,0,320 319
663,3U,4608,CTU,3395,HKG,3077,,0,320
664,3U,4608,CTU,3395,HKT,3179,,0,321
665,3U,4608,CTU,3395,ICN,3930,,0,320
666,3U,4608,CTU,3395,INC,4085,,0,321
667,3U,4608,CTU,3395,JHG,4055,,0,319
668,3U,4608,CTU,3395,JIQ,8781,,0,320
669,3U,4608,CTU,3395,JZH,4301,,0,319
670,3U,4608,CTU,3395,KHN,3384,,0,321
671,3U,4608,CTU,3395,KMG,3382,,0,320
672,3U,4608,CTU,3395,KOW,6379,,0,319
673,3U,4608,CTU,3395,KWE,3394,,0,321
674,3U,4608,CTU,3395,KWL,3372,,0,319
675,3U,4608,CTU,3395,LHW,6431,,0,319
676,3U,4608,CTU,3395,LJG,4033,,0,319
677,3U,4608,CTU,3395,LUM,6376,,0,319
678,3U,4608,CTU,3395,LXA,4097,,0,330 319
679,3U,4608,CTU,3395,MEL,3339,,0,330
680,3U,4608,CTU,3395,MLE,3156,,0,330
681,3U,4608,CTU,3395,NKG,3388,,0,320 321
682,3U,4608,CTU,3395,NNG,3373,,0,320 321
683,3U,4608,CTU,3395,PEK,3364,,0,330 321 320
684,3U,4608,CTU,3395,PVG,3406,,0,321 320 330
685,3U,4608,CTU,3395,PZI,6435,,0,319
686,3U,4608,CTU,3395,SHE,4144,,0,330
687,3U,4608,CTU,3395,SJW,6347,,0,320
688,3U,4608,CTU,3395,SYX,4030,,0,320 321
689,3U,4608,CTU,3395,SZX,3374,,0,320 321
690,3U,4608,CTU,3395,TAO,3390,,0,321
691,3U,4608,CTU,3395,TNA,4108,,0,321
692,3U,4608,CTU,3395,TSA,2275,,0,320
693,3U,4608,CTU,3395,TSN,3368,,0,321
694,3U,4608,CTU,3395,TYN,3369,,0,320
695,3U,4608,CTU,3395,URC,3399,,0,319 330
696,3U,4608,CTU,3395,WNZ,6392,,0,320 319
697,3U,4608,CTU,3395,WUH,3376,,0,319
698,3U,4608,CTU,3395,WUX,6390,,0,320
699,3U,4608,CTU,3395,WXN,6403,,0,320
700,3U,4608,CTU,3395,XIC,3396,,0,320
701,3U,4608,CTU,3395,XIY,3379,,0,320 319
702,3U,4608,CTU,3395,XMN,3383,,0,321
703,3U,4608,CTU,3395,XNN,6366,,0,320
704,3U,4608,CTU,3395,XUZ,4149,,0,320
705,3U,4608,CTU,3395,YIH,6361,,0,320
706,3U,4608,CTU,3395,YTY,8876,,0,320
707,3U,4608,CZX,4109,CKG,3393,,0,320
708,3U,4608,CZX,4109,HRB,3400,,0,321
709,3U,4608,CZX,4109,XMN,3383,,0,321
710,3U,4608,CZX,4109,ZUH,6355,,0,320
711,3U,4608,DLC,3404,CKG,3393,,0,320
712,3U,4608,DLC,3404,HGH,3386,,0,320
713,3U,4608,DLC,3404,HRB,3400,,0,320
714,3U,4608,DLC,3404,TNA,4108,,0,321
715,3U,4608,DLC,3404,XUZ,4149,,0,320
716,3U,4608,DNH,4308,LHW,6431,,0,319
717,3U,4608,DSN,6434,CTU,3395,,0,319
718,3U,4608,DSN,6434,SHE,4144,,0,319
719,3U,4608,DYG,6353,CJJ,6008,,0,320
720,3U,4608,DYG,6353,CKG,3393,,0,320
721,3U,4608,FOC,3385,CSX,3371,,0,320
723,3U,4608,HAK,4120,CKG,3393,,0,319
724,3U,4608,HAK,4120,CTU,3395,,0,321
725,3U,4608,HAK,4120,HGH,3386,,0,320
726,3U,4608,HAK,4120,NGB,3387,,0,321
727,3U,4608,HAK,4120,ZUH,6355,,0,320
728,3U,4608,HDG,8407,CTU,3395,,0,319
729,3U,4608,HET,6345,CGO,3375,,0,319
730,3U,4608,HET,6345,CTU,3395,,0,319
731,3U,4608,HFE,3389,CTU,3395,,0,321
732,3U,4608,HGH,3386,CGO,3375,,0,320
733,3U,4608,HGH,3386,CKG,3393,,0,320 319
734,3U,4608,HGH,3386,CTU,3395,,0,319 320
735,3U,4608,HGH,3386,DLC,3404,,0,320
736,3U,4608,HGH,3386,HAK,4120,,0,320
737,3U,4608,HGH,3386,TSN,3368,,0,320
738,3U,4608,HGH,3386,TYN,3369,,0,320
739,3U,4608,HKG,3077,CTU,3395,,0,320
740,3U,4608,HKG,3077,YIH,6361,,0,320
741,3U,4608,HKG,3077,ZHA,6357,,0,320
742,3U,4608,HKT,3179,CKG,3393,,0,320
743,3U,4608,HKT,3179,CTU,3395,,0,321
744,3U,4608,HRB,3400,CGO,3375,,0,320
745,3U,4608,HRB,3400,CZX,4109,,0,321
746,3U,4608,HRB,3400,DLC,3404,,0,320
747,3U,4608,HRB,3400,INC,4085,,0,321
748,3U,4608,HRB,3400,NGB,3387,,0,321
749,3U,4608,HRB,3400,NKG,3388,,0,319
750,3U,4608,HRB,3400,TNA,4108,,0,319 321
751,3U,4608,HRB,3400,TYN,3369,,0,321
752,3U,4608,HRB,3400,WNZ,6392,,0,320
753,3U,4608,HRB,3400,WUH,3376,,0,321
754,3U,4608,HRB,3400,XIY,3379,,0,321
755,3U,4608,HRB,3400,XUZ,4149,,0,320 321
756,3U,4608,ICN,3930,CTU,3395,,0,320
757,3U,4608,INC,4085,CKG,3393,,0,321
758,3U,4608,INC,4085,CTU,3395,,0,321
759,3U,4608,INC,4085,HRB,3400,,0,321
760,3U,4608,INC,4085,KMG,3382,,0,319
761,3U,4608,INC,4085,KWL,3372,,0,320
762,3U,4608,JGN,6432,LHW,6431,,0,319
763,3U,4608,JHG,4055,CKG,3393,,0,319
764,3U,4608,JHG,4055,CTU,3395,,0,319
765,3U,4608,JHG,4055,KMG,3382,,0,319
766,3U,4608,JIQ,8781,CTU,3395,,0,320
767,3U,4608,JJN,6386,KWE,3394,,0,321
768,3U,4608,JJN,6386,WUH,3376,,0,320
769,3U,4608,JZH,4301,CKG,3393,,0,319
770,3U,4608,JZH,4301,CTU,3395,,0,319
771,3U,4608,KHG,3397,URC,3399,,0,319
772,3U,4608,KHN,3384,CKG,3393,,0,319
773,3U,4608,KHN,3384,CTU,3395,,0,321
774,3U,4608,KHN,3384,KMG,3382,,0,320
775,3U,4608,KHN,3384,NGB,3387,,0,321
776,3U,4608,KMG,3382,CGO,3375,,0,319 320
777,3U,4608,KMG,3382,CKG,3393,,0,319 320
778,3U,4608,KMG,3382,CSX,3371,,0,320
779,3U,4608,KMG,3382,CTU,3395,,0,320
780,3U,4608,KMG,3382,INC,4085,,0,319
781,3U,4608,KMG,3382,JHG,4055,,0,319
782,3U,4608,KMG,3382,KHN,3384,,0,320
783,3U,4608,KMG,3382,KWE,3394,,0,320
784,3U,4608,KMG,3382,LUM,6376,,0,319
785,3U,4608,KMG,3382,NGB,3387,,0,320
786,3U,4608,KMG,3382,NKG,3388,,0,320
787,3U,4608,KMG,3382,TAO,3390,,0,320
788,3U,4608,KMG,3382,TNA,4108,,0,320
789,3U,4608,KMG,3382,TPE,2276,,0,320
790,3U,4608,KMG,3382,WXN,6403,,0,320
791,3U,4608,KMG,3382,XIY,3379,,0,319
792,3U,4608,KMG,3382,XMN,3383,,0,320
793,3U,4608,KMG,3382,XUZ,4149,,0,320
794,3U,4608,KOW,6379,CTU,3395,,0,319
795,3U,4608,KOW,6379,XMN,3383,,0,319
796,3U,4608,KWE,3394,CTU,3395,,0,321
797,3U,4608,KWE,3394,JJN,6386,,0,321
798,3U,4608,KWE,3394,KMG,3382,,0,320
799,3U,4608,KWE,3394,LHW,6431,,0,321
800,3U,4608,KWE,3394,SYX,4030,,0,321
801,3U,4608,KWE,3394,WNZ,6392,,0,320
802,3U,4608,KWE,3394,XUZ,4149,,0,321
803,3U,4608,KWL,3372,CTU,3395,,0,319
804,3U,4608,KWL,3372,INC,4085,,0,320
805,3U,4608,KWL,3372,SYX,4030,,0,320
806,3U,4608,LHW,6431,CKG,3393,,0,319 321
807,3U,4608,LHW,6431,CTU,3395,,0,319
808,3U,4608,LHW,6431,DNH,4308,,0,319
810,3U,4608,LHW,6431,JGN,6432,,0,319
811,3U,4608,LHW,6431,KWE,3394,,0,321
812,3U,4608,LHW,6431,XIY,3379,,0,319
813,3U,4608,LJG,4033,CKG,3393,,0,319
814,3U,4608,LJG,4033,CTU,3395,,0,319
815,3U,4608,LJG,4033,MIG,6400,,0,319
816,3U,4608,LJG,4033,XIY,3379,,0,319
817,3U,4608,LUM,6376,CTU,3395,,0,319
818,3U,4608,LUM,6376,KMG,3382,,0,319
819,3U,4608,LXA,4097,CKG,3393,,0,319
820,3U,4608,LXA,4097,CTU,3395,,0,330 319
821,3U,4608,LXA,4097,XNN,6366,,0,319
822,3U,4608,LYI,6385,XIY,3379,,0,320
823,3U,4608,MEL,3339,CTU,3395,,0,330
824,3U,4608,MIG,6400,LJG,4033,,0,319
825,3U,4608,MIG,6400,NKG,3388,,0,319
826,3U,4608,MIG,6400,SYX,4030,,0,320
827,3U,4608,MIG,6400,XNN,6366,,0,320
828,3U,4608,MLE,3156,CTU,3395,,0,330
829,3U,4608,NGB,3387,CKG,3393,,0,319
830,3U,4608,NGB,3387,HAK,4120,,0,321
831,3U,4608,NGB,3387,HRB,3400,,0,321
832,3U,4608,NGB,3387,KHN,3384,,0,321
833,3U,4608,NGB,3387,KMG,3382,,0,320
834,3U,4608,NGB,3387,SHE,4144,,0,321
835,3U,4608,NGB,3387,SYX,4030,,0,321
836,3U,4608,NKG,3388,CGQ,4380,,0,320
837,3U,4608,NKG,3388,CKG,3393,,0,319
838,3U,4608,NKG,3388,CTU,3395,,0,320 321
839,3U,4608,NKG,3388,HRB,3400,,0,319
840,3U,4608,NKG,3388,KMG,3382,,0,320
841,3U,4608,NKG,3388,MIG,6400,,0,319
842,3U,4608,NKG,3388,SYX,4030,,0,320
843,3U,4608,NNG,3373,CGK,3275,,0,320
844,3U,4608,NNG,3373,CKG,3393,,0,319
845,3U,4608,NNG,3373,CTU,3395,,0,320
846,3U,4608,NNG,3373,SGN,3205,,0,320
847,3U,4608,NNG,3373,WUH,3376,,0,321
848,3U,4608,NTG,5475,WUH,3376,,0,319
849,3U,4608,PEK,3364,CKG,3393,,0,319 321 320
850,3U,4608,PEK,3364,CTU,3395,,0,321 320 330
851,3U,4608,PEK,3364,WXN,6403,,0,320
852,3U,4608,PEK,3364,ZHY,8043,,0,320
853,3U,4608,PVG,3406,CKG,3393,,0,321 320
854,3U,4608,PVG,3406,CTU,3395,,0,330 321 320
855,3U,4608,PVG,3406,SPN,2244,,0,330
856,3U,4608,PZI,6435,CKG,3393,,0,319
857,3U,4608,PZI,6435,CTU,3395,,0,319
858,3U,4608,SGN,3205,NNG,3373,,0,320
859,3U,4608,SHE,4144,CSX,3371,,0,320
860,3U,4608,SHE,4144,CTU,3395,,0,330
861,3U,4608,SHE,4144,DSN,6434,,0,319
862,3U,4608,SHE,4144,NGB,3387,,0,321
863,3U,4608,SHE,4144,TYN,3369,,0,319
864,3U,4608,SHE,4144,XUZ,4149,,0,320
865,3U,4608,SHE,4144,YVR,156,,0,330
866,3U,4608,SJW,6347,CTU,3395,,0,320
867,3U,4608,SPN,2244,CAN,3370,,0,330
868,3U,4608,SPN,2244,PVG,3406,,0,330
869,3U,4608,SWA,4302,CKG,3393,,0,320
870,3U,4608,SYX,4030,CKG,3393,,0,320 321
871,3U,4608,SYX,4030,CTU,3395,,0,321 320
872,3U,4608,SYX,4030,KWE,3394,,0,321
873,3U,4608,SYX,4030,KWL,3372,,0,320
874,3U,4608,SYX,4030,MIG,6400,,0,320
875,3U,4608,SYX,4030,NGB,3387,,0,321
876,3U,4608,SYX,4030,NKG,3388,,0,320
877,3U,4608,SYX,4030,TNA,4108,,0,321
878,3U,4608,SYX,4030,TYN,3369,,0,321
879,3U,4608,SYX,4030,WNZ,6392,,0,320
880,3U,4608,SYX,4030,YBP,4110,,0,319
881,3U,4608,SZX,3374,CKG,3393,,0,320
882,3U,4608,SZX,3374,CTU,3395,,0,320 321
883,3U,4608,SZX,3374,WXN,6403,,0,320
884,3U,4608,TAO,3390,CTU,3395,,0,321
885,3U,4608,TAO,3390,KMG,3382,,0,320
886,3U,4608,TNA,4108,CGQ,4380,,0,321
887,3U,4608,TNA,4108,CKG,3393,,0,321
888,3U,4608,TNA,4108,CTU,3395,,0,321
889,3U,4608,TNA,4108,DLC,3404,,0,321
890,3U,4608,TNA,4108,HRB,3400,,0,319 321
891,3U,4608,TNA,4108,KMG,3382,,0,320
892,3U,4608,TNA,4108,SYX,4030,,0,321
893,3U,4608,TNA,4108,XIY,3379,,0,319
894,3U,4608,TPE,2276,KMG,3382,,0,320
895,3U,4608,TSA,2275,CKG,3393,,0,320
896,3U,4608,TSA,2275,CTU,3395,,0,320
897,3U,4608,TSN,3368,CGQ,4380,,0,320 319
898,3U,4608,TSN,3368,CKG,3393,,0,319
899,3U,4608,TSN,3368,CTU,3395,,0,321
900,3U,4608,TSN,3368,HGH,3386,,0,320
901,3U,4608,TYN,3369,CKG,3393,,0,319
902,3U,4608,TYN,3369,CTU,3395,,0,320
903,3U,4608,TYN,3369,HGH,3386,,0,320
904,3U,4608,TYN,3369,HRB,3400,,0,321
905,3U,4608,TYN,3369,SHE,4144,,0,319
906,3U,4608,TYN,3369,SYX,4030,,0,321
907,3U,4608,URC,3399,CGO,3375,,0,320
908,3U,4608,URC,3399,CKG,3393,,0,320
909,3U,4608,URC,3399,CTU,3395,,0,319 330
910,3U,4608,URC,3399,KHG,3397,,0,319
911,3U,4608,URC,3399,XIY,3379,,0,319
912,3U,4608,UYN,6368,XIY,3379,,0,319
913,3U,4608,WNZ,6392,CSX,3371,,0,320
914,3U,4608,WNZ,6392,CTU,3395,,0,320 319
915,3U,4608,WNZ,6392,HRB,3400,,0,320
916,3U,4608,WNZ,6392,KWE,3394,,0,320
917,3U,4608,WNZ,6392,SYX,4030,,0,320
918,3U,4608,WUH,3376,CKG,3393,,0,320
919,3U,4608,WUH,3376,CTU,3395,,0,319
920,3U,4608,WUH,3376,HRB,3400,,0,321
921,3U,4608,WUH,3376,JJN,6386,,0,320
922,3U,4608,WUH,3376,NNG,3373,,0,321
923,3U,4608,WUH,3376,NTG,5475,,0,319
924,3U,4608,WUX,6390,CTU,3395,,0,320
925,3U,4608,WXN,6403,CTU,3395,,0,320
926,3U,4608,WXN,6403,KMG,3382,,0,320
927,3U,4608,WXN,6403,PEK,3364,,0,320
928,3U,4608,WXN,6403,SZX,3374,,0,320
929,3U,4608,XIC,3396,CTU,3395,,0,320
930,3U,4608,XIY,3379,BHY,6351,,0,321
931,3U,4608,XIY,3379,CKG,3393,,0,319
932,3U,4608,XIY,3379,CTU,3395,,0,320 319
933,3U,4608,XIY,3379,HRB,3400,,0,321
934,3U,4608,XIY,3379,KMG,3382,,0,319
935,3U,4608,XIY,3379,LHW,6431,,0,319
936,3U,4608,XIY,3379,LJG,4033,,0,319
937,3U,4608,XIY,3379,LYI,6385,,0,320
938,3U,4608,XIY,3379,TNA,4108,,0,319
939,3U,4608,XIY,3379,URC,3399,,0,319
940,3U,4608,XIY,3379,UYN,6368,,0,319
941,3U,4608,XIY,3379,XMN,3383,,0,319
942,3U,4608,XIY,3379,XNN,6366,,0,319
943,3U,4608,XIY,3379,YBP,4110,,0,319
944,3U,4608,XIY,3379,ZHY,8043,,0,320
945,3U,4608,XMN,3383,CKG,3393,,0,319
946,3U,4608,XMN,3383,CSX,3371,,0,321
947,3U,4608,XMN,3383,CTU,3395,,0,321
948,3U,4608,XMN,3383,CZX,4109,,0,321
949,3U,4608,XMN,3383,KMG,3382,,0,320
950,3U,4608,XMN,3383,KOW,6379,,0,319
951,3U,4608,XMN,3383,XIY,3379,,0,319
952,3U,4608,XNN,6366,CKG,3393,,0,320
953,3U,4608,XNN,6366,CTU,3395,,0,320
954,3U,4608,XNN,6366,LXA,4097,,0,319
955,3U,4608,XNN,6366,MIG,6400,,0,320
956,3U,4608,XNN,6366,XIY,3379,,0,319
957,3U,4608,XUZ,4149,CTU,3395,,0,320
958,3U,4608,XUZ,4149,DLC,3404,,0,320
959,3U,4608,XUZ,4149,HRB,3400,,0,320 321
960,3U,4608,XUZ,4149,KMG,3382,,0,320
961,3U,4608,XUZ,4149,KWE,3394,,0,321
962,3U,4608,XUZ,4149,SHE,4144,,0,320
963,3U,4608,YBP,4110,SYX,4030,,0,319
964,3U,4608,YBP,4110,XIY,3379,,0,319
965,3U,4608,YIH,6361,CKG,3393,,0,319
966,3U,4608,YIH,6361,CTU,3395,,0,320 319
967,3U,4608,YIH,6361,HKG,3077,,0,320
968,3U,4608,YTY,8876,CTU,3395,,0,320
969,3U,4608,YVR,156,SHE,4144,,0,330
970,3U,4608,ZHA,6357,CKG,3393,,0,320
971,3U,4608,ZHA,6357,HKG,3077,,0,320
972,3U,4608,ZHY,8043,PEK,3364,,0,320
973,3U,4608,ZHY,8043,XIY,3379,,0,320
974,3U,4608,ZUH,6355,CZX,4109,,0,320
975,3U,4608,ZUH,6355,HAK,4120,,0,320
978,4D,442,CAI,1128,TLV,1590,,0,E70
979,4D,442,TLV,1590,CAI,1128,,0,E70
985,4G,2524,EGO,6156,NUX,4364,,0,TU5
986,4G,2524,EYK,8428,VKO,2988,,0,YK2
987,4G,2524,GDZ,7041,OVS,6140,,0,TU5
988,4G,2524,LED,2948,VKO,2988,,0,YK2
989,4G,2524,NCU,6151,VKO,2988,,0,73G
990,4G,2524,NUX,4364,EGO,6156,,0,TU5
991,4G,2524,NUX,4364,TJM,4111,,0,TU5
992,4G,2524,NUX,4364,UFA,2992,,0,TU5
993,4G,2524,NUX,4364,VKO,2988,,0,YK2 73G TU5
994,4G,2524,NYM,6143,OVS,6140,,0,YK4
995,4G,2524,NYM,6143,VKO,2988,,0,73G
996,4G,2524,OVS,6140,NYM,6143,,0,YK4
997,4G,2524,OVS,6140,SVX,2975,,0,YK4
998,4G,2524,OVS,6140,VKO,2988,,0,YK2 TU5
999,4G,2524,SVX,2975,OVS,6140,,0,YK4
1000,4G,2524,TJM,4111,NUX,4364,,0,TU5
1001,4G,2524,UCT,4368,VKO,2988,,0,YK2
1002,4G,2524,UFA,2992,NUX,4364,,0,TU5
1003,4G,2524,UFA,2992,VKO,2988,,0,TU5
1004,4G,2524,VKO,2988,EYK,8428,,0,YK2
1005,4G,2524,VKO,2988,GDZ,7041,,0,TU5
1006,4G,2524,VKO,2988,LED,2948,,0,YK2
1007,4G,2524,VKO,2988,NCU,6151,,0,73G
1008,4G,2524,VKO,2988,NUX,4364,,0,73G TU5 YK2
1009,4G,2524,VKO,2988,NYM,6143,,0,73G
1010,4G,2524,VKO,2988,OVS,6140,,0,YK2
1011,4G,2524,VKO,2988,UCT,4368,,0,YK2
1012,4H,8463,BKK,3885,DAC,3076,,0,AT7
1013,4H,8463,CCU,3043,CGP,3069,,0,AT7
1014,4H,8463,CCU,3043,DAC,3076,,0,AT7
1015,4H,8463,CGP,3069,CCU,3043,,0,AT7
1016,4H,8463,CGP,3069,DAC,3076,,0,DH8 313
1017,4H,8463,CGP,3069,MCT,2194,,0,313
1018,4H,8463,CXB,3068,DAC,3076,,0,DH8
1019,4H,8463,DAC,3076,BKK,3885,,0,AT7
1020,4H,8463,DAC,3076,CCU,3043,,0,AT7
1021,4H,8463,DAC,3076,CGP,3069,,0,DH8
1022,4H,8463,DAC,3076,CXB,3068,,0,DH8
1023,4H,8463,DAC,3076,DXB,2188,,0,313
1024,4H,8463,DAC,3076,JED,2072,,0,313
1025,4H,8463,DAC,3076,JSR,3071,,0,DH8
1026,4H,8463,DAC,3076,KTM,3125,,0,AT7
1027,4H,8463,DAC,3076,KUL,3304,,0,AT7
1028,4H,8463,DAC,3076,MCT,2194,,0,313
1029,4H,8463,DAC,3076,RJH,3072,,0,DH8
1030,4H,8463,DAC,3076,SPD,3073,,0,DH8
1031,4H,8463,DAC,3076,ZYL,3074,,0,313
1032,4H,8463,DXB,2188,DAC,3076,,0,313
1033,4H,8463,JED,2072,DAC,3076,,0,313
1034,4H,8463,JSR,3071,DAC,3076,,0,DH8
1035,4H,8463,KTM,3125,DAC,3076,,0,AT7
1036,4H,8463,KUL,3304,DAC,3076,,0,AT7
1037,4H,8463,MCT,2194,CGP,3069,,0,313
1038,4H,8463,MCT,2194,DAC,3076,,0,313
1039,4H,8463,RJH,3072,DAC,3076,,0,DH8
1040,4H,8463,SPD,3073,DAC,3076,,0,DH8
1041,4H,8463,ZYL,3074,DAC,3076,,0,313
1042,4K,29,YGZ,5498,YRB,128,,0,DHT
1043,4K,29,YRB,128,YGZ,5498,,0,DHT
1044,4M,3201,DFW,3670,EZE,3988,Y,0,777
1045,4M,3201,EZE,3988,DFW,3670,Y,0,777
1046,4M,3201,EZE,3988,JFK,3797,Y,0,777
1047,4M,3201,EZE,3988,MIA,3576,,0,763
1048,4M,3201,EZE,3988,PUJ,1760,,0,763
1049,4M,3201,JFK,3797,EZE,3988,Y,0,777
1050,4M,3201,MIA,3576,EZE,3988,,0,763
1051,4M,3201,MIA,3576,PUJ,1760,,0,763
1052,4M,3201,PUJ,1760,EZE,3988,,0,763
1053,4M,3201,PUJ,1760,MIA,3576,,0,763
1054,4N,341,YLW,87,YVR,156,,0,737
1055,4N,341,YLW,87,YXY,176,,0,737
1056,4N,341,YVR,156,YLW,87,,0,737
1057,4N,341,YVR,156,YXY,176,,0,737
1058,4N,341,YXY,176,YVR,156,,0,737
1059,4O,17885,ACA,1783,MEX,1824,,0,320
1060,4O,17885,ACA,1783,TLC,1850,,0,320
1061,4O,17885,AGU,1785,MEX,1824,,0,SU1
1062,4O,17885,BOG,2709,MEX,1824,,0,320
1063,4O,17885,CEN,1794,MEX,1824,,0,320
1064,4O,17885,CJS,1796,MEX,1824,,0,320
1065,4O,17885,CME,1789,MEX,1824,,0,320
1066,4O,17885,CPE,1795,MEX,1824,,0,SU1
1067,4O,17885,CTM,1793,MEX,1824,,0,320
1068,4O,17885,CUL,1792,MEX,1824,,0,320
1069,4O,17885,CUN,1852,MEX,1824,,0,320
1070,4O,17885,CUN,1852,MTY,1825,,0,320
1071,4O,17885,CUN,1852,TLC,1850,,0,320
1072,4O,17885,CUU,1797,MEX,1824,,0,320
1073,4O,17885,CZM,1800,MEX,1824,,0,320
1074,4O,17885,GDL,1804,MEX,1824,,0,320
1075,4O,17885,GDL,1804,MTY,1825,,0,320
1076,4O,17885,GDL,1804,SJD,1840,,0,320
1077,4O,17885,GDL,1804,SNA,3867,,0,320
1078,4O,17885,GDL,1804,TIJ,1847,,0,320
1079,4O,17885,GUA,1767,MEX,1824,,0,320
1080,4O,17885,HAV,1909,MEX,1824,,0,320
1081,4O,17885,HMO,1807,MEX,1824,,0,320
1082,4O,17885,HUX,1786,MEX,1824,,0,320
1083,4O,17885,JFK,3797,MEX,1824,,0,320
1084,4O,17885,LAP,1816,MEX,1824,,0,SU1
1085,4O,17885,LAS,3877,MTY,1825,,0,320
1086,4O,17885,LAS,3877,TLC,1850,,0,320
1087,4O,17885,MEX,1824,ACA,1783,,0,320
1088,4O,17885,MEX,1824,AGU,1785,,0,SU1
1089,4O,17885,MEX,1824,BOG,2709,,0,320
1090,4O,17885,MEX,1824,CEN,1794,,0,320
1091,4O,17885,MEX,1824,CJS,1796,,0,320
1092,4O,17885,MEX,1824,CME,1789,,0,320
1093,4O,17885,MEX,1824,CPE,1795,,0,SU1
1094,4O,17885,MEX,1824,CTM,1793,,0,320
1095,4O,17885,MEX,1824,CUL,1792,,0,320
1096,4O,17885,MEX,1824,CUN,1852,,0,320
1097,4O,17885,MEX,1824,CUU,1797,,0,320
1098,4O,17885,MEX,1824,CZM,1800,,0,320
1099,4O,17885,MEX,1824,GDL,1804,,0,320
1100,4O,17885,MEX,1824,GUA,1767,,0,320
1101,4O,17885,MEX,1824,HAV,1909,,0,320
1102,4O,17885,MEX,1824,HMO,1807,,0,320
1103,4O,17885,MEX,1824,HUX,1786,,0,320
1104,4O,17885,MEX,1824,JFK,3797,,0,320
1105,4O,17885,MEX,1824,LAP,1816,,0,SU1
1106,4O,17885,MEX,1824,MIA,3576,,0,320
1107,4O,17885,MEX,1824,MID,1819,,0,320
1108,4O,17885,MEX,1824,MTT,1822,,0,SU1
1109,4O,17885,MEX,1824,MTY,1825,,0,320
1110,4O,17885,MEX,1824,MZT,1826,,0,SU1
1111,4O,17885,MEX,1824,OAX,1829,,0,320
1112,4O,17885,MEX,1824,PVR,1836,,0,320
1113,4O,17885,MEX,1824,REX,1839,,0,SU1
1114,4O,17885,MEX,1824,SAT,3621,,0,320
1115,4O,17885,MEX,1824,SJD,1840,,0,320
1116,4O,17885,MEX,1824,SJO,1885,,0,320
1117,4O,17885,MEX,1824,SNA,3867,,0,320
1118,4O,17885,MEX,1824,TAM,1848,,0,320
1119,4O,17885,MEX,1824,TGZ,1846,,0,320
1120,4O,17885,MEX,1824,TIJ,1847,,0,320
1121,4O,17885,MEX,1824,TRC,1845,,0,SU1
1122,4O,17885,MEX,1824,VER,1854,,0,320
1123,4O,17885,MEX,1824,VSA,1853,,0,320
1124,4O,17885,MEX,1824,ZCL,1855,,0,SU1
1125,4O,17885,MEX,1824,ZIH,1856,,0,320
1126,4O,17885,MEX,1824,ZLO,1858,,0,SU1
1127,4O,17885,MIA,3576,MEX,1824,,0,320
1128,4O,17885,MID,1819,MEX,1824,,0,320
1129,4O,17885,MTT,1822,MEX,1824,,0,SU1
1130,4O,17885,MTY,1825,CUN,1852,,0,320
1131,4O,17885,MTY,1825,GDL,1804,,0,320
1132,4O,17885,MTY,1825,LAS,3877,,0,320
1133,4O,17885,MTY,1825,MEX,1824,,0,320
1134,4O,17885,MTY,1825,SAT,3621,,0,320
1135,4O,17885,MTY,1825,TLC,1850,,0,320
1136,4O,17885,MZT,1826,MEX,1824,,0,SU1
1137,4O,17885,OAX,1829,MEX,1824,,0,320
1138,4O,17885,PVR,1836,MEX,1824,,0,320
